id,smilesRXN,c1,c2,c3,c4,r1,r2,r3,r4,s1,s2,s3,s4,y1
1151,CC1(C)OBOC1(C)C.C=C1CCOC2=CC=CC=C12>>CC1(C)OB(OC1(C)C)C(B1OC(C)(C)C(C)(C)O1)C1CCOC2=CC=CC=C12,14024-48-7,161265-03-8,,,498-66-8,,,,109-99-9,,,,62
1154,CC1(C)OBOC1(C)C.COC(=O)C(CC#C)(CC#C)C(=O)OC>>COC(=O)C1(CC(=C)\C(C1)=C/B1OC(C)(C)C(C)(C)O1)C(=O)OC,48165-46-4,,,,429-41-4,680192-98-7,,,109-99-9,,,,62
1155,CC1(C)OBOC1(C)C.COC(=O)C(CC#C)(CC#C)C(=O)OC>>COC(=O)C1(CC(=C)\C(C1)=C/B1OC(C)(C)C(C)(C)O1)C(=O)OC,48165-46-4,,,,429-41-4,2376471-02-0,,,109-99-9,,,,30
1156,[2H]C([2H])([2H])O[S](=O)(=O)C1=CC=C(C)C=C1.CC1(C)OB(OC1(C)C)C1=CC=C(I)C=C1>>[2H]C([2H])([2H])C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,14167-18-1,46389-47-3,,,7439-96-5,7681-11-0,7647-14-5,,68-12-2,141-78-6,7732-18-5,,62
1157,O=C1N(CCCC#C)C(=O)C2=CC=CC=C12.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(CCCCN1C(=O)C2=CC=CC=C2C1=O)(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,1234351-63-3,1641581-58-9,,,,,,,108-88-3,,,,62
1158,CC(C)C(C)=C.CC1(C)OBOC1(C)C>>CC(C)C(C)CB1OC(C)(C)C(C)(C)O1,2095304-37-1,,,,865-48-5,,,,109-99-9,,,,62
1160,CC(C)(C)C=C.CC1(C)OBOC1(C)C>>CC(C)(C)CCB1OC(C)(C)C(C)(C)O1,22560-21-0,2230256-26-3,,,7782-44-7,,,,110-54-3,,,,62
1161,CC1(C)OBOC1(C)C.CC(CCC1=CC=CC=C1)=C=C>>C\C(CCC1=CC=CC=C1)=C\CB1OC(C)(C)C(C)(C)O1,17979-81-6,1914931-89-7,,,,,,,108-88-3,109-99-9,,,62
1162,CC1(C)OBOC1(C)C.CC(C)(C)[Si](C)(C)OCCCC(=C)C1=CC=CC=C1>>CC(C)(C)[Si](C)(C)OCCC[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1632280-07-9,,,,17979-81-6,,,,109-99-9,,,,62
1163,CC1(C)OBOC1(C)C.FC1=CC=C(C=C1)C#CCOCC1=CC=CC=C1>>CC1(C)OB(OC1(C)C)[C@H](CCOCC1=CC=CC=C1)C1=CC=C(F)C=C1,2140175-28-4,,,,1333-74-0,17979-81-6,,,60-29-7,109-99-9,,,62
1164,CCOC(=O)C#C[Si](C)(C)C.CC1(C)OBOC1(C)C>>CCOC(=O)\C=C(\B1OC(C)(C)C(C)(C)O1)[Si](C)(C)C,30233-16-0,,,,,,,,108-88-3,,,,61
1165,CC1(C)OBOC1(C)C.CC(C)(C)OC(=O)N1CCC(=C)C2=CC=CC=C12>>CC(C)(C)OC(=O)N1CCC(C(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C2=CC=CC=C12,14024-48-7,161265-03-8,,,498-66-8,,,,109-99-9,,,,61
1166,CC1(C)OBOC1(C)C.C[Si](C)(C)C#CC#CCCCOCC1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C(\CCCOCC1=CC=CC=C1)=C\C#C[Si](C)(C)C,12150-46-8,14024-48-7,,,,,,,109-99-9,,,,61
1167,CC1(C)OBOC1(C)C.C=CCCCC1=CC=C2OCOC2=C1>>CC1(C)OB(OC1(C)C)C(CCC1=CC=C2OCOC2=C1)CC(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,14024-48-7,161265-03-8,,,77-73-6,,,,110-54-3,,,,61
1168,CC(=C)C=C(C1=CC=CC=C1)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC(CC(C1=CC=CC=C1)C1=CC=CC=C1)C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,14024-48-7,23743-26-2,,,,,,,142-82-5,,,,61
1171,C[Si](C)(C)OC=CC=C.CC1(C)OB(OC1(C)C)C#CC1=CCCCC1>>CC1(C)OB(OC1(C)C)C1=C(C=CC=C1)C1=CCCCC1,7440-66-6,10139-47-6,34775-49-0,,84-58-2,,,,75-09-2,71-43-2,,,61
1172,C[Si](C)(C)OC(=C)C=C.CC1(C)OB(OC1(C)C)C#CC1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C1=C(CC=C(C1)O[Si](C)(C)C)C1=CC=CC=C1,7440-66-6,10139-47-6,34775-49-0,,,,,,75-09-2,,,,61
1173,C1=CC=C(C=C1)C#CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(=C\C1=CC=CC=C1)\C1=CC=CC=C1,865-47-4,736928-75-9,,,75-09-2,,,,109-99-9,,,,61
1174,CN(C)C(=O)C1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CN(C)C(=O)C1=CC=C(CC(B2OC(C)(C)C(C)(C)O2)(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1,17979-81-6,1600527-14-7,,,7782-44-7,,,,109-66-0,109-99-9,,,61
1176,C#CC1CCCCC1.CC1(C)OB(OC1(C)C)B1NC2=CC=CC3=C2C(N1)=CC=C3>>CC1(C)OB(OC1(C)C)C(=C/C1CCCCC1)\B1NC2=CC=CC3=C2C(N1)=CC=C3,1234351-63-3,,,,7782-44-7,,,,109-99-9,,,,61
1177,C=CCC#C.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(=CCC=C)B1OC(C)(C)C(C)(C)O1,1234351-63-3,,,,7782-44-7,,,,108-88-3,,,,61
1178,C#CC1CC1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)\C=C\C1CC1,2097731-28-5,,,,,,,,1076-43-3,,,,61
1179,CN(C)C1=CC=C(C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CN(C)C1=CC=C(C=C1)C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,25015-63-8,1847470-87-4,,,7782-44-7,,,,5614-37-9,,,,61
1180,CC1(C)OBOC1(C)C.COC1=NC=C(C=C1)C#CCOCC1=CC=CC=C1>>COC1=NC=C(C=C1)[C@@H](CCOCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,2140175-28-4,,,,1333-74-0,17979-81-6,,,60-29-7,109-99-9,,,61
1181,CCOC(=O)C1=CC=C(Cl)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CCOC(=O)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,917-54-4,1890222-59-9,,,865-33-8,,,,462-95-3,1634-04-4,,,61
1182,ClC1=CC=CC2=C1C=CC=C2.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=CC2=C1C=CC=C2,917-54-4,1890222-59-9,,,865-33-8,,,,462-95-3,1634-04-4,,,61
1183,C=C(C1CC1)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)C1=CC=C(C=C(Cl)Cl)C=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(\C=C2/CCC=C(C2)C2=CC=CC=C2)C=C1,18346-57-1,2246335-51-1,,,7440-66-6,,,,127-19-5,,,,60
1184,CC1(C)OBOC1(C)C.CC(=C)C1=CC=C(C=C1)C1(C)OCCO1>>CC(C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1)C1=CC=C(C=C1)C1(C)OCCO1,14024-48-7,161265-03-8,,,498-66-8,,,,109-99-9,,,,60
1186,C=CCC=CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CCCCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,14024-48-7,23743-26-2,,,,,,,142-82-5,,,,60
1187,CC1(C)OBOC1(C)C.COC1=CC2=C(C=C1)C=C(C=C2)C(C)=C>>COC1=CC2=C(C=C1)C=C(C=C2)C(C)C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,14024-48-7,161265-03-8,,,498-66-8,,,,109-99-9,,,,60
1188,C=CCC=C(C1=CC=CC=C1)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CCCC(C1=CC=CC=C1)C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,14024-48-7,23743-26-2,,,,,,,142-82-5,,,,60
1191,CC#CC1=CC=CC=C1.CC1(C)OB(CC=C)OC1(C)C>>C\C(C\C=C/B1OC(C)(C)C(C)(C)O1)=C/C1=CC=CC=C1,1001353-69-0,,,,7440-66-6,10139-47-6,,,75-09-2,,,,60
1192,C#CCCC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(CCCC1=CC=CC=C1)(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,1234351-63-3,1641581-58-9,,,,,,,108-88-3,,,,60
1193,FC(F)(F)[S](=O)(=O)OC1=CC=CC=C1.CC1(C)OB(OC1(C)C)C1=CC=C(O1)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(O1)C1=CC=CC=C1,1578190-64-3,,,,1004-09-7,,,,109-99-9,,,,60
1194,CC1(C)OBOC1(C)C.COC1=CC=C(C=C1)C#CCOCC=C>>COC1=CC=C(C=C1)C(\B1OC(C)(C)C(C)(C)O1)=C1/COCC1C,2051581-30-5,,,,17979-81-6,60-29-7,,,108-88-3,,,,60
1196,CC(C)(C)C1=CC=C(C=C1)C#C.CC1(C)OBOC1(C)C>>CC(C)(C)C1=CC=C(\C=C\B2OC(C)(C)C(C)(C)O2)C=C1,865-47-4,736928-75-9,,,75-09-2,,,,109-99-9,,,,60
1198,CCCCCCC#C.CC1(C)OB(OC1(C)C)B1NC2=CC=CC3=C2C(N1)=CC=C3>>CCCCCC\C=C(/B1OC(C)(C)C(C)(C)O1)B1NC2=CC=CC3=C2C(N1)=CC=C3,1234351-63-3,,,,,,,,109-99-9,,,,60
1199,CCCCCCC#C.CC1(C)OB(OC1(C)C)B1NC2=CC=CC3=C2C(N1)=CC=C3>>CCCCCC\C=C(/B1OC(C)(C)C(C)(C)O1)B1NC2=CC=CC3=C2C(N1)=CC=C3,1234351-63-3,,,,7782-44-7,,,,109-99-9,,,,48
1200,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CCOC(=O)CC(COC(C=C)C(=C=C(C)C)C1CCCCC1)=C=C>>CCOC(=O)CC1=C(CB2OC(C)(C)C(C)(C)O2)C(C(C)=C)=C(C2CCCCC2)C(OC1)C=C,3375-31-3,1075704-39-0,,,7782-44-7,,,,67-64-1,,,,60
1201,CC1(C)OBOC1(C)C.C=C=CCOC\C=C\C1=CC=CC=C1>>CC1(C)OB(C\C=C/COC\C=C\C2=CC=CC=C2)OC1(C)C,17979-81-6,1914931-89-7,,,,,,,108-88-3,109-99-9,,,60
1203,CN1C=CC2=CC=CC=C12.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CN1C(=CC2=CC=CC=C12)B1OC(C)(C)C(C)(C)O1,2026610-73-9,,,,865-34-9,7782-44-7,,,,,,,60
1204,CC1(C)OBOC1(C)C.ClC1=CC=CC(=C1)C#CCOCC1=CC=CC=C1>>CC1(C)OB(OC1(C)C)[C@H](CCOCC1=CC=CC=C1)C1=CC(Cl)=CC=C1,2140175-28-4,,,,1333-74-0,17979-81-6,,,60-29-7,109-99-9,,,60
1210,FC(F)(F)C1=CC=C(Cl)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C(F)(F)F,917-54-4,1890222-59-9,,,865-33-8,,,,462-95-3,1634-04-4,,,60
1211,CC1(C)OBOC1(C)C.CN(C)C1=CC=C(C=C1)C(C)=C>>CC(C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1)C1=CC=C(C=C1)N(C)C,14024-48-7,161265-03-8,,,498-66-8,,,,109-99-9,,,,59
1212,CC(=C)CC=CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC(CCCC1=CC=CC=C1)C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,14024-48-7,23743-26-2,,,,,,,142-82-5,,,,59
1214,C[Si](C)(C)OC=CC=C.CC1(C)OB(OC1(C)C)C#CC1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C1=C(C=CC=C1)C1=CC=CC=C1,7440-66-6,10139-47-6,34775-49-0,,84-58-2,,,,75-09-2,71-43-2,,,59
1215,C1COCCN1.CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C(O)=O>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C(=O)N1CCOCC1,46932-17-6,870987-63-6,,,603-35-0,,,,75-09-2,,,,59
1216,C1COCCN1.CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C(O)=O>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C(=O)N1CCOCC1,23638-66-6,870987-63-6,,,603-35-0,,,,75-09-2,,,,59
1217,C#CCC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1NC2=CC=CC3=C2C(N1)=CC=C3>>CC1(C)OB(OC1(C)C)C(=C/CC1=CC=CC=C1)\B1NC2=CC=CC3=C2C(N1)=CC=C3,1234351-63-3,,,,7782-44-7,,,,109-99-9,,,,59
1218,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CCCCC(=C=C(C)C)C(OCC(CC(=O)OCC)=C=C)C=CC>>CCCCC1=C(C(C)=C)C(CB2OC(C)(C)C(C)(C)O2)=C(CC(=O)OCC)COC1C=CC,3375-31-3,1075704-39-0,,,7782-44-7,,,,67-64-1,,,,59
1219,CC1(C)OBOC1(C)C.BrC1=CC=CC(=C1)C#CCOCC1=CC=CC=C1>>CC1(C)OB(OC1(C)C)[C@H](CCOCC1=CC=CC=C1)C1=CC(Br)=CC=C1,2140175-28-4,,,,1333-74-0,17979-81-6,,,60-29-7,109-99-9,,,59
1220,C=C(C=CC1=CC=CC=C1)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(B1OC(C)(C)C(C)(C)O1)C(CCC1=CC=CC=C1)C1=CC=CC=C1,14024-48-7,23743-26-2,,,,,,,142-82-5,,,,58
1224,CC1(C)OBOC1(C)C.COC(=O)C(CC#C)(CC#C)[S](=O)(=O)C1=CC=CC=C1>>COC(=O)C1(CC(=C)\C(C1)=C/B1OC(C)(C)C(C)(C)O1)[S](=O)(=O)C1=CC=CC=C1,48165-46-4,429-41-4,,,,,,,109-99-9,,,,58
1225,CC1(C)OBOC1(C)C.COC1=C(OC)C=C2C(CC=C)CCC2=C1>>COC1=C(OC)C=C2C(CCCB3OC(C)(C)C(C)(C)O3)CCC2=C1,33516-93-7,,,,22560-21-0,,,,109-99-9,,,,58
1226,CC1(C)OBOC1(C)C.COC1=C(OC)C=C2C(CC=C)CCC2=C1>>COC1=C(OC)C=C2C(CCCB3OC(C)(C)C(C)(C)O3)CCC2=C1,41089-88-7,,,,22560-21-0,,,,109-99-9,,,,58
1227,C#CC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(=CC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,1234351-63-3,,,,7782-44-7,,,,109-99-9,,,,58
1228,CC=C1CCCCC1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2CCCCC2)OC1(C)C,1459797-98-8,,,,,,,,,,,,58
1229,CC1(C)OBOC1(C)C.CCCCC\C=C\C(C)=C>>CCCCC\C=C\[C@H](C)CB1OC(C)(C)C(C)(C)O1,2149004-99-7,,,,7440-66-6,79060-88-1,,,75-09-2,,,,58
1230,COC1=CC=C(C=C1)C#C[Si](C)(C)C.CC1(C)OBOC1(C)C>>COC1=CC=C(\C=C(\B2OC(C)(C)C(C)(C)O2)[Si](C)(C)C)C=C1,30233-16-0,,,,,,,,108-88-3,,,,57
1231,C=CCCCCC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CCCC1=CC=CC=C1)CC(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,14024-48-7,161265-03-8,,,77-73-6,,,,110-54-3,,,,57
1232,CC1(C)OBOC1(C)C.[2H]C([2H])=C(CC)C1=CC=C(C=C1)C(C)(C)C>>[2H]C(CC)(C1=CC=C(C=C1)C(C)(C)C)C([2H])(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,14024-48-7,161265-03-8,,,498-66-8,,,,109-99-9,,,,57
1233,CC1(C)OBOC1(C)C.CC1=CC=C(CCCC=C)C=C1>>CC1=CC=C(CCC(CC(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1,14024-48-7,161265-03-8,,,77-73-6,,,,110-54-3,,,,57
1235,CC1(C)OBOC1(C)C.C=CC1=CCCCCC1>>CC1(C)OB(CCC2=CCCCCC2)OC1(C)C,18078-25-6,,,,29429-58-1,,,,60-29-7,,,,57
1237,CC1=CC=C(C=C1)[Si](C)(C)C.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(B1OC(C)(C)C(C)(C)O1)C1=CC=C(C=C1)[Si](C)(C)C,25015-63-8,1847470-87-4,,,7782-44-7,7631-86-9,,,5614-37-9,,,,57
1238,CC1(C)OBOC1(C)C.C(OCC1=CC=CC=C1)C#CC1=CC=C2C(CC3=CC=CC=C23)=C1>>CC1(C)OB(OC1(C)C)[C@H](CCOCC1=CC=CC=C1)C1=CC=C2C(CC3=CC=CC=C23)=C1,2140175-28-4,,,,1333-74-0,17979-81-6,,,60-29-7,109-99-9,,,57
1239,CC1(C)OBOC1(C)C.COC1=CC=C2CCCC(=C)C2=C1>>COC1=CC=C2CCCC(C(B3OC(C)(C)C(C)(C)O3)B3OC(C)(C)C(C)(C)O3)C2=C1,14024-48-7,161265-03-8,,,498-66-8,,,,109-99-9,,,,56
1240,CN(CCCC=C)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CN(CCC(CC(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,14024-48-7,261733-18-0,,,498-66-8,,,,110-54-3,,,,56
1241,CC1(C)OBOC1(C)C.CC(C)(C)C1=CC=C(CCCC=C)C=C1>>CC(C)(C)C1=CC=C(CCC(CC(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1,14024-48-7,161265-03-8,,,77-73-6,,,,110-54-3,,,,56
1242,CC1(C)OBOC1(C)C.C=CCCCCOCC1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C(CCCOCC1=CC=CC=C1)CC(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,14024-48-7,161265-03-8,,,77-73-6,,,,110-54-3,,,,56
1243,CC1(C)OBOC1(C)C.CC(C)(C)[Si](C)(C)OCCC#C>>CC(C)(C)[Si](C)(C)OCC\C=C\B1OC(C)(C)C(C)(C)O1,6737-42-4,14024-48-7,,,,,,,75-05-8,,,,56
1245,CC1(C)OBOC1(C)C.COC(=O)C(CC#C)(CC#C)C#N>>COC(=O)C1(CC(=C)\C(C1)=C/B1OC(C)(C)C(C)(C)O1)C#N,48165-46-4,429-41-4,,,,,,,109-99-9,,,,56
1246,ClCCC1=CC=CS1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(CCC2=CC=CS2)OC1,26305-75-9,181422-81-1,,,141-52-6,7782-44-7,,,1634-04-4,,,,56
1247,CC1(C)OBOC1(C)C.CC(=C)\C=C\CCCCO[S](=O)(=O)C1=CC=C(C)C=C1>>CC(CB1OC(C)(C)C(C)(C)O1)\C=C\CCCCO[S](=O)(=O)C1=CC=C(C)C=C1,1001353-69-0,,,,7440-66-6,79060-88-1,,,75-09-2,,,,56
1248,CC1(C)OBOC1(C)C.CC#CCN(CC=C)[S](=O)(=O)C1=CC=C(C)C=C1>>CC1CN(C\C1=C(/C)B1OC(C)(C)C(C)(C)O1)[S](=O)(=O)C1=CC=C(C)C=C1,2051581-30-5,,,,17979-81-6,60-29-7,,,108-88-3,,,,56
1250,C1CC2CC1C=C2.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)[C@H]1C[C@@H]2CC[C@H]1C2,1877348-67-8,,,,7782-44-7,,,,109-99-9,,,,56
1251,C1CC2CC1C=C2.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)[C@H]1C[C@H]2CC[C@@H]1C2,1877348-67-8,,,,7782-44-7,,,,,,,,56
1252,COC(=O)C1=CC=C(Cl)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COC(=O)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,917-54-4,1890222-59-9,,,865-33-8,,,,462-95-3,1634-04-4,,,56
1255,CCCC#CCCC.CC1(C)OBOC1(C)C>>CCC\C=C(/CCC)B1OC(C)(C)C(C)(C)O1,30233-16-0,,,,,,,,108-88-3,,,,55
1256,CC1(C)OBOC1(C)C.CC(=C)C1=CC=C2OCOC2=C1>>CC(C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1)C1=CC=C2OCOC2=C1,14024-48-7,161265-03-8,,,498-66-8,,,,109-99-9,,,,55
1257,CC1(C)OBOC1(C)C.COC1=CC=C2N(CCC(=C)C2=C1)C(=O)OC(C)(C)C>>COC1=CC=C2N(CCC(C(B3OC(C)(C)C(C)(C)O3)B3OC(C)(C)C(C)(C)O3)C2=C1)C(=O)OC(C)(C)C,14024-48-7,161265-03-8,,,498-66-8,,,,109-99-9,,,,55
1258,C=CCCCOC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CCOC1=CC=CC=C1)CC(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,14024-48-7,161265-03-8,,,77-73-6,,,,110-54-3,,,,55
1259,CC1(C)OBOC1(C)C.CCCCCCCCCCCCCC=CC>>CCCCCCCCCCCCCC(CC(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,14024-48-7,161265-03-8,,,77-73-6,,,,110-54-3,,,,55
1260,CC1(C)OBOC1(C)C.C=CCCCC1C2=CC=CC=C2C2=CC=CC=C12>>CC1(C)OB(OC1(C)C)C(CCC1C2=CC=CC=C2C2=CC=CC=C12)CC(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,14024-48-7,161265-03-8,,,77-73-6,,,,110-54-3,,,,55
1261,CC1(C)OBOC1(C)C.CC1=C(CCCC=C)C=CC=C1>>CC1=C(CCC(CC(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=CC=C1,14024-48-7,161265-03-8,,,77-73-6,,,,110-54-3,,,,55
1262,CC1(C)OBOC1(C)C.[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCCC=C)[C@H](C)CCCC(C)C>>[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCC(CC(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1)[C@H](C)CCCC(C)C,14024-48-7,161265-03-8,,,77-73-6,,,,110-54-3,,,,55
1263,CC1(C)OBOC1(C)C.C=CCCCC1=CC2=C(C=CC=C2)C=C1>>CC1(C)OB(OC1(C)C)C(CCC1=CC2=C(C=CC=C2)C=C1)CC(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,14024-48-7,161265-03-8,,,77-73-6,,,,110-54-3,,,,55
1264,CC1(C)OBOC1(C)C.C=C\C=C\CCCN1C(=O)C2=CC=CC=C2C1=O>>CC1(C)OB(CC\C=C\CCCN2C(=O)C3=CC=CC=C3C2=O)OC1(C)C,18078-25-6,,,,29429-58-1,,,,60-29-7,,,,55
1265,C=CCCC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCCC2=CC=CC=C2)OC1(C)C,33516-93-7,,,,22560-21-0,,,,109-99-9,,,,55
1266,C=CCCC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCCC2=CC=CC=C2)OC1(C)C,41089-88-7,,,,22560-21-0,,,,109-99-9,,,,55
1267,ClC1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)\C=C\C1=CC=C(Cl)C=C1,17979-81-6,1600527-14-7,,,13400-13-0,7782-44-7,,,68-12-2,109-99-9,,,55
1268,OC(=O)CC1=CC=C(I)C=C1.CC1(C)OB(OC1(C)C)C1=CC=C(C=C)C=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(\C=C\CC2=CC=C(I)C=C2)C=C1,7778-53-2,483979-48-2,674783-97-2,,,,,,108-88-3,,,,55
1269,C#CCCCCC#C.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(=CCCCCC=C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,1234351-63-3,,,,7782-44-7,,,,108-88-3,,,,55
1270,CC1=CC(C)=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(CC2=CC(CB3OC(C)(C)C(C)(C)O3)=CC=C2)OC1(C)C,25015-63-8,1847470-87-4,,,7782-44-7,121-44-8,7631-86-9,,5614-37-9,,,,55
1271,CC(C)=C(C)C.CC1(C)OBOC1(C)C>>CC(C)C(C)CB1OC(C)(C)C(C)(C)O1,1516933-41-7,,,,,,,,,,,,55
1272,CC(C)=C(C)C.CC1(C)OBOC1(C)C>>CC(C)C(C)CB1OC(C)(C)C(C)(C)O1,1459797-98-8,,,,,,,,,,,,41
1273,CC1=CCCCC1.CC1(C)OBOC1(C)C>>CC1(C)OB(CC2CCCCC2)OC1(C)C,1516933-41-7,,,,,,,,,,,,55
1274,C#CC1=CCCCC1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CC1=CCCCC1)B1OC(C)(C)C(C)(C)O1,17979-81-6,1632280-01-3,,,7782-44-7,,,,109-99-9,,,,55
