"id","smilesRXN","c1","c2","c3","c4","c5","r1","r2","r3","r4","r5","r6","r7","s1","s2","s3","s4","s5","y1"
2247,"CN(C)C1=CC2=C(C=CC=C2)C=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(OC1)C1=CC2=C(C=CC=C2)C=C1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","[C]1N(C=2C(=CC(=CC2C)C)C)C(=C(N1C=3C(=CC(=CC3C)C)C)C)C",NA,NA,NA,"C1=CC=C(C=C1)C(=O)[O-].[Na+]",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,59
2248,"FC1=CC=C(C=C1)N1CCCC1=O.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(OC1)C1=CC=C(C=C1)N1CCCC1=O","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","C1CCC(CC1)P(C2CCCCC2)C3CCCCC3",NA,NA,NA,"C1=CC=C(C=C1)[O-].[Na+]",NA,NA,NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,NA,59
2249,"COC(=O)C1=CC=C(Br)C=C1.CCOCCC(Br)B1OC(C)(C)C(C)(C)O1>>CCOCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(C=C1)C(=O)OC","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","COC1=CC(=NC=C1)C2=NC=CC(=C2)OC",NA,NA,NA,"[Zn]",NA,NA,NA,NA,NA,NA,"C1CCOC1","CN1CCCN(C1=O)C",NA,NA,NA,59
2250,"FC1=CC=C(C=C1)C(=O)OC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(F)C=C1","CCCCP(CCCC)CCCC","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]",NA,NA,NA,"[Li+].[Li+].C(=O)([O-])[O-]",NA,NA,NA,NA,NA,NA,"C1COCCO1",NA,NA,NA,NA,59
2251,"[K+].[F-][B+3]([F-])([F-])[CH2-]C1=CC=CC=C1.C[N]12CC(=O)[O-][B+3]1([O-]C(=O)C2)[C-]1=CC=C(Br)C=C1>>C[N]12CC(=O)[O-][B+3]1([O-]C(=O)C2)[C-]1=CC=C(CC2=CC=CC=C2)C=C1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C","C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC(=NC=C1C(F)(F)F)C2=C(C=C(C=[C-]2)F)F.C1=CC(=NC=C1C(F)(F)F)C2=C(C=C(C=[C-]2)F)F.F[P-](F)(F)(F)(F)F.[Ir+3]",NA,NA,"CC1(CCCC(N1)(C)C)C",NA,NA,NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,NA,59
2252,"COC(=O)C1=CC(C=O)=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COC(=O)C1=CC=CC(=C1)B1OC(C)(C)C(C)(C)O1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","CCCCCCCCP(CCCCCCCC)CCCCCCCC",NA,NA,NA,"C1=CC(=CC=C1C(=O)C(F)(F)F)F",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,59
2254,"C=CCCC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(CCCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","CC1(C2C=CC=C(C2OC3=C1C=CC=C3P(C4CCCCC4)C5CCCCC5)P(C6CCCCC6)C7CCCCC7)C",NA,NA,NA,"CCN(CC)CC","C1C(C(OC1N2C=NC3=C2N=C(N=C3SCC4=CC=CC=C4)N)CO)O",NA,NA,NA,NA,NA,"CC1=CC=CC=C1","C1CCOC1",NA,NA,NA,59
2255,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.BrCCCCOC1=CC2=C(C=CC=C2)C=C1>>CC1(C)OB(CC(CCOC2=CC3=C(C=CC=C3)C=C2)B2OC(C)(C)C(C)(C)O2)OC1(C)C","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","CC1(C2C=CC=C(C2OC3=C1C=CC=C3P(C4CCCCC4)C5CCCCC5)P(C6CCCCC6)C7CCCCC7)C",NA,NA,NA,"CO","CC1CCCO1","CCN(CC)CC",NA,NA,NA,NA,"CC1CCCO1","CC1=CC=CC=C1",NA,NA,NA,59
2256,"CN(C)C(=O)OC1=CC=C(C=C1)N(C)C.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CN(C)C1=CC=C(C=C1)B1OCC(C)(C)CO1","C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.Cl[Ni]Cl",NA,NA,NA,NA,"[O-]P(=O)([O-])[O-].[K+].[K+].[K+]","[NH4+].[Cl-]",NA,NA,NA,NA,NA,"CC1=CC=CC=C1","COCCOC","O",NA,NA,59
2257,"CC(C)CCC1(CCC(C)C)C2=CC=CC=C2C2=CC=C(C=C12)C1=CC=C2C3=CC=C(C=C3C(C)(C)C2=C1)C1=CC=C2C3=CC=C(C=C3C(CCC(C)C)(CCC(C)C)C2=C1)C1=CC=C2C3=CC=C(C=C3C(CCC(C)C)(CCC(C)C)C2=C1)C1=CC=C2C3=CC=C(C=C3C(C)(C)C2=C1)C1=CC=C2C3=CC=C(Br)C=C3C(CCC(C)C)(CCC(C)C)C2=C1.CC1(C)OBOC1(C)C>>CC(C)CCC1(CCC(C)C)C2=CC=CC=C2C2=CC=C(C=C12)C1=CC=C2C3=CC=C(C=C3C(C)(C)C2=C1)C1=CC=C2C3=CC=C(C=C3C(CCC(C)C)(CCC(C)C)C2=C1)C1=CC=C2C3=CC=C(C=C3C(CCC(C)C)(CCC(C)C)C2=C1)C1=CC=C2C3=CC=C(C=C3C(C)(C)C2=C1)C1=CC=C2C3=CC=C(C=C3C(CCC(C)C)(CCC(C)C)C2=C1)B1OC(C)(C)C(C)(C)O1","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,NA,"CCN(CC)CC",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,59
2258,"OCCC#C.COB1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(=C)CCO","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,NA,"CC(C)C[Al]CC(C)C","O",NA,NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,NA,59
2259,"CC1(C)OBOC1(C)C.CCCCCCCCCCCCC(C1=CC=C(Br)C=C1)(C1=CC=C(Br)C=C1)C1=CC=C(Br)C=C1>>CCCCCCCCCCCCC(C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1)(C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1","C1=CC=C(C=C1)P(CCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,NA,"CCN(CC)CC",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,59
2260,"CC1CC(C)(C)OBO1.COC(=O)C1=CC(Cl)=C(F)C=C1>>COC(=O)C1=CC=C(F)C(=C1)B1OC(C)CC(C)(C)O1","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,NA,"CCN(CC)CC","CCCC[N+](CCCC)(CCCC)CCCC.[Br-]",NA,NA,NA,NA,NA,"C1COCCO1",NA,NA,NA,NA,59
2261,"ClC1=C(OCC2=CC=CC=C2)C=CC=C1.CC1(C)COBOC1>>CC1(C)COB(OC1)C1=C(OCC2=CC=CC=C2)C=CC=C1","C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.[Fe]","C1=CC=C(C=C1)P(CCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,"CCN(CC)CC",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,59
2264,"CC1(C)OB(OC1(C)C)\C=C\CCCI.CCOC(=O)CCC(=O)SC1=CC=CC=N1>>CCOC(=O)CCC(=O)CCC\C=C\B1OC(C)(C)C(C)(C)O1","COCCOC.Cl[Ni]Cl","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C",NA,NA,NA,"[Zn]",NA,NA,NA,NA,NA,NA,"CC(=O)N(C)C",NA,NA,NA,NA,58
2265,"CCOC(=O)CCC(=O)SC1=CC=CC=N1.CC1(C)OB(OC1(C)C)C=CCCCCI>>CCOC(=O)CCC(=O)CCCCC=CB1OC(C)(C)C(C)(C)O1","COCCOC.Cl[Ni]Cl","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C",NA,NA,NA,"[Zn]",NA,NA,NA,NA,NA,NA,"CC(=O)N(C)C",NA,NA,NA,NA,58
2266,"CC1(C)OB(OC1(C)C)C1=CC=C(Br)C=C1.CC1(CC#CC2=CC=CC=C2)C(=O)CCC1=O>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C1=C(C2=CC=CC=C2)[C@@]2(O)CCC(=O)[C@@]2(C)C1","C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1","COCCOC.[Ni](Br)Br",NA,NA,NA,"[Mn]","[Na+].[I-]","[NH4+].[Cl-]",NA,NA,NA,NA,"CN(C)C=O","O",NA,NA,NA,58
2267,"CC1(C)OB(CC=C)OC1(C)C.[F-][B+3]([F-])([F-])[F-].CC(C)(C)OC(=O)N1CCC(CC1)[N+]1=C(C=C(C=C1C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1>>CC(C)(C)OC(=O)N1CCC(CCCB2OC(C)(C)C(C)(C)O2)CC1","COCCOC.[Ni](Br)Br","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C",NA,NA,NA,"CCO[Si](C)OCC","OP(=O)([O-])[O-].[Na+].[Na+]",NA,NA,NA,NA,NA,"C1COCCO1","CN1CCCC1=O",NA,NA,NA,58
2268,"CCOC(=O)C(C)Cl.CC1(C)OB(OC1(C)C)C1=CC=C(Br)C=C1>>CCOC(=O)C(C)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1","COCCOC.Cl[Ni]Cl","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C.C1=CC(=NC=C1C(F)(F)F)C2=C(C=C(C=[C-]2)F)F.C1=CC(=NC=C1C(F)(F)F)C2=C(C=C(C=[C-]2)F)F.F[P-](F)(F)(F)(F)F.[Ir+3]",NA,NA,"CC1=NC(=CC=C1)C","CC[Si](CC)(CC)[Si]([Si](CC)(CC)CC)[Si](CC)(CC)CC","O=O",NA,NA,NA,NA,"COCCOC",NA,NA,NA,NA,58
2269,"CC1(C)OBOC1(C)C.C=CCC(COCC1=CC=CC=C1)(COCC1=CC=CC=C1)CC#CC1=CC=CC=C1>>CC1(C)OB(CC2CC(COCC3=CC=CC=C3)(COCC3=CC=CC=C3)C\C2=C/C2=CC=CC=C2)OC1(C)C","CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni]","CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C",NA,NA,NA,"O=O",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,58
2270,"CC1(C)OBOC1(C)C.COC(=O)C(CC=C)(CC#CC1=CC=CC=C1)C(=O)OC>>COC(=O)C1(CC(CB2OC(C)(C)C(C)(C)O2)\C(C1)=C\C1=CC=CC=C1)C(=O)OC","CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni]","CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C",NA,NA,NA,"O=O",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,58
2271,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CO\C=C\C1=C(C)C=CC=C1>>CC1=C(\C=C\B2OC(C)(C)C(C)(C)O2)C=CC=C1","CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni]","[Zn]","CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C",NA,NA,"[O-]P(=O)([O-])[O-].[K+].[K+].[K+]",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1","C1CCCCC1",NA,NA,NA,58
2272,"COCC=CB1OC(C)(C)C(C)(C)O1.ICCC1=CC=CS1>>COCCC(CCC1=CC=CS1)B1OC(C)(C)C(C)(C)O1","COCCOCCOC.[Ni](Br)Br","CC1COC(=N1)C2=CC=CC=N2",NA,NA,NA,"[F-].[K+]","CCO[Si](C)OCC",NA,NA,NA,NA,NA,"CC(=O)N(C)C",NA,NA,NA,NA,58
2274,"O=C=O.CC1(C)OB(OC1(C)C)C1=CC=C(Cl)C=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C(O)=O","CC[N+](CC)(CC)CC.[I-]","C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3","C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.Cl[Ni]Cl",NA,NA,"[Mn]","Cl",NA,NA,NA,NA,NA,"CN1CCN(C1=O)C","CCOCC","O",NA,NA,58
2275,"CC1(C)OB(OC1(C)C)C#C[Si](C)(C)C.C=CC1=CC=CC=C1>>CC1(C)OB(OC1(C)C)\C=C\C1=CC=CC=C1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","C1CCC(CC1)P(C2CCCCC2)C3CCCCC3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,58
2276,"CC1(C)OB(OC1(C)C)C#C[Si](C)(C)C.COC(=O)C(CC=C)(CC#CC)C(=O)OC>>[H][C@@]12CC(CC1=C(C)[C@H](C(=C2)B1OC(C)(C)C(C)(C)O1)[Si](C)(C)C)(C(=O)OC)C(=O)OC","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","C1CCC(CC1)P(C2CCCCC2)C3CCCCC3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,58
2278,"COCC[C]1234[BH]567[BH]89%10[BH]%11%12%13[BH]585[BH]%118%11[BH]%12%12%14[BH]9%139[BH]16%10[CH]2%129[B]38%14(I)[BH]475%11.CCC#CCC>>CCC1=C(CC)[B]2345[BH]678[BH]9%10%11[BH]66%12[BH]99%13[BH]%10%10%14[BH]27%11[C]3%102(CCOC)[BH]9%143[BH]6%136[BH]48%12[C]5236C(CC)=C1CC","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.[Pd]",NA,NA,NA,"[Li+].CCC[CH2-]","O",NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,58
2279,"IC1=CC=C2OCOC2=C1.CCCCCCC(Br)B1OC(C)(C)C(C)(C)O1>>CCCCCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=C2OCOC2=C1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","COC1=CC(=NC=C1)C2=NC=CC(=C2)OC",NA,NA,NA,"[Zn]",NA,NA,NA,NA,NA,NA,"C1CCOC1","CN1CCCN(C1=O)C",NA,NA,NA,58
2280,"COC(=O)C1=CC=C(Br)C=C1.CC(C)C(Br)B1OC(C)(C)C(C)(C)O1>>COC(=O)C1=CC=C(C=C1)C(B1OC(C)(C)C(C)(C)O1)C(C)C","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","COC1=CC(=NC=C1)C2=NC=CC(=C2)OC",NA,NA,NA,"[Zn]",NA,NA,NA,NA,NA,NA,"C1CCOC1","CN1CCCN(C1=O)C",NA,NA,NA,58
2283,"CC1=CC=CC(C)=C1C(O)=O.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1=CC=CC(C)=C1B1OCC(C)(C)CO1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","C1CCC(CC1)P(C2CCCCC2)C3CCCCC3",NA,NA,NA,"CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C","CN(C)C(=[N+](C)C)F.F[P-](F)(F)(F)(F)F",NA,NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,NA,58
2284,"[2H]OC(C#N)(C([2H])([2H])[2H])C([2H])([2H])[2H].CC=CCCCB1OC(C)(C)C(C)(C)O1>>CC1(C)OB(CCCCCCC#N)OC1(C)C","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","O1C=2C=CC=3C=CC=CC3C2C4=C(OP1OC5=C(C=C(C(=C5C=6C(OP7OC=8C=CC=9C=CC=CC9C8C%10=C(O7)C=CC=%11C=CC=CC%11%10)=C(C=C(C6C)C(C)(C)C)C(C)(C)C)C)C(C)(C)C)C(C)(C)C)C=CC=%12C=CC=CC%124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,58
2285,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(=O)OC\C=C\CCCCCOC1=CC=CC=C1>>CC1(C)OB(C\C=C\CCCCCOC2=CC=CC=C2)OC1(C)C","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","C1CCC(CC1)P(C2CCCCC2)C3CCCCC3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CCOC(=O)C",NA,NA,NA,NA,58
2286,"CCOC(=O)CCCCCCBr.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CCOC(=O)CCCCC(CB1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","CC1(C2C=CC=C(C2OC3=C1C=CC=C3P(C4CCCCC4)C5CCCCC5)P(C6CCCCC6)C7CCCCC7)C",NA,NA,NA,"CO","CC1CCCO1","CCN(CC)CC",NA,NA,NA,NA,"CC1CCCO1","CC1=CC=CC=C1",NA,NA,NA,58
2287,"FC(F)(F)OC1=CC(C=O)=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC(OC(F)(F)F)=CC=C1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","CCCCCCCCP(CCCCCCCC)CCCCCCCC",NA,NA,NA,"C1=CC(=CC=C1C(=O)C(F)(F)F)F",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,58
2288,"CCCC=CCCC.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CCCCC(CCC)B1OC(C)(C)C(C)(C)O1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","CC(C)(C)P(C(C)(C)C)C(C)(C)C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CO","CC1=CC=CC=C1",NA,NA,NA,58
2290,"COC1=CC=C(OC(=O)N(C)C)C=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>COC1=CC=C(C=C1)B1OCC(C)(C)CO1","C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.Cl[Ni]Cl",NA,NA,NA,NA,"[O-]P(=O)([O-])[O-].[K+].[K+].[K+]","[NH4+].[Cl-]",NA,NA,NA,NA,NA,"CC1=CC=CC=C1","COCCOC","O",NA,NA,58
2291,"CC1(C)OBOC1(C)C.BrC1=CC2=C(S1)C1=CC=CC=C1C=C2>>CC1(C)OB(OC1(C)C)C1=CC2=C(S1)C1=CC=CC=C1C=C2","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,NA,"CCN(CC)CC",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,58
2292,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(=O)OC1=C(C=CC=C1)C(F)=O>>CC(=O)OC1=C(C=CC=C1)B1OC(C)(C)C(C)(C)O1","[F-][Ni+2]([C-]=1C=CC=CC1)([P](C2CCCCC2)(C3CCCCC3)C4CCCCC4)[P](C5CCCCC5)(C6CCCCC6)C7CCCCC7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,58
2293,"COC(=O)C#CC(=O)OC.C[GeH](C)[C]1234[BH]567[BH]89%10[BH]%11%12%13[BH]585[BH]%118%11[BH]%12%12%14[BH]9%139[BH]16%10[BH]2%129[C]38%14([GeH](C)C)[BH]475%11>>COC(=O)C1=C(C(=O)OC)[Ge](C)(C)[C]2345[BH]678[BH]9%10%11[BH]%12%13%14[BH]696[BH]%129%12[BH]%13%13%15[BH]%10%14%10[BH]27%11[BH]3%13%10[C]49%15([Ge]1(C)C)[BH]586%12","CC[P](CC)(CC)[Ni]1([P](CC)(CC)CC)[Ge](C)(C)C2345[BH]678[BH]9%10%11[BH]%12%13%14[BH]96%15[BH]%12%16%17[BH]%13%18%19[BH]%10%14%20[BH]%1175[BH]%20%182C%16%194([Ge]1(C)C)[BH]%158%173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,58
2294,"COC1=CC=C(C=C1)[Ti](OC(C)C)(OC(C)C)OC(C)C.CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C(Br)C(F)(F)F>>COC1=CC=C(C=C1)[C@@H](C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1)C(F)(F)F","COCCOC.Cl[Ni]Cl","CC(C)(C1=NC(CO1)C2=CC=CC=C2)C3=NC(CO3)C4=CC=CC=C4",NA,NA,NA,"[Li+].CC(C)(C)[O-]","[NH4+].[Cl-]",NA,NA,NA,NA,NA,"C1CCOC1","O",NA,NA,NA,57
2300,"C[Si](C)(Cl)C=C.CC1(C)OB(OC1(C)C)C1=CC=C(CCCBr)C=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(CCC[Si](C)(C)C=C)C=C1","COCCOC.[Ni](Br)Br","N=1C(=CC=CC1C)C2=NC(CO2)C(C)(C)C",NA,NA,NA,"[Mn]",NA,NA,NA,NA,NA,NA,"CC(=O)N(C)C",NA,NA,NA,NA,57
2301,"CC1(C)OB(OC1(C)C)C1=CC=C(Br)C=C1.[H+].CC(C)NC(C)C.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3>>CC1(C)OB(OC1(C)C)C1=CC=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1","COCCOC.Cl[Ni]Cl","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C","C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1CCOC1","CN(C)C=O",NA,NA,NA,57
2303,"CC1(C)OB(OC1(C)C)C1=CC=C(Br)C=C1.[F-][B+3]([F-])([F-])[F-].[H][C@@]12CCC3=CC(=CC=C3[C@@]1(C)CCC[C@@]2(C)C[N+]1=C(C=C(C=C1C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1)C(C)C>>[H][C@@]12CCC3=CC(=CC=C3[C@@]1(C)CCC[C@@]2(C)CC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1)C(C)C","COC1=CC(=NC=C1)C2=NC=CC(=C2)OC","COCCOC.[Ni](Br)Br",NA,NA,NA,"[Mn]",NA,NA,NA,NA,NA,NA,"CN1CCCC1=O",NA,NA,NA,NA,57
2307,"CCCC\C=C\B1OC(C)(C)C(C)(C)O1.IC1=CC=CC(C=O)=C1>>CCCCCC(B1OC(C)(C)C(C)(C)O1)C1=CC(C=O)=CC=C1","[K+].[I-]","COCCOCCOC.[Ni](Br)Br","CC1COC(=N1)C2=CC=CC=N2",NA,NA,"[F-].[K+]","CCO[Si](C)OCC",NA,NA,NA,NA,NA,"CC(=O)N(C)C",NA,NA,NA,NA,57
2308,"IC1=CC=CC=C1.CCC=CCCB1OC(C)(C)C(C)(C)O1>>CCCCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1","CC1=NC(=CC=C1)C2=CC=CC(=N2)C","COCCOCCOC.[Ni](Br)Br",NA,NA,NA,"[K+].[I-]","[F-].[K+]","CCO[Si](OCC)OCC","O",NA,NA,NA,"CC#N","CC(=O)N(C)C",NA,NA,NA,57
2309,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(C)(C)[Si](C)(C)OC1=CC=CC(=C1)N1C=CC2=CC=CC=C12>>CC1(C)OB(OC1(C)C)C1=CC=CC(=C1)N1C=CC2=CC=CC=C12","CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni]","[Cl-].C=1C=C(C(=C(C1)C(C)C)N2C=[N+](C=3C(=CC=CC3C(C)C)C(C)C)C(=C2C)C)C(C)C",NA,NA,NA,"[Li+].CC(C)(C)[O-]",NA,NA,NA,NA,NA,NA,"COC1CCCC1",NA,NA,NA,NA,57
2310,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(C)(C)[Si](C)(C)OC1=CC=CC(=C1)N1C=CC2=CC=CC=C12>>CC1(C)OB(OC1(C)C)C1=CC=CC(=C1)N1C=CC2=CC=CC=C12","CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni]","[Cl-].C=1C=C(C(=C(C1)C(C)C)N2C=[N+](C=3C(=CC=CC3C(C)C)C(C)C)C(=C2C)C)C(C)C",NA,NA,NA,"[Li+].CC(C)(C)[O-]",NA,NA,NA,NA,NA,NA,"COC1CCCC1",NA,NA,NA,NA,57
