id,smilesRXN,c1,c2,c3,c4,c5,r1,r2,r3,r4,r5,r6,r7,s1,s2,s3,s4,s5,y1
119,[H+].[H][C@-]1(C[C@H]2CC[C@@H]1C2)[Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3.BrC1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1>>[H][C@@]1(C[C@@H]2CC[C@H]1C2)C1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1,29046-78-4,72914-19-3,60804-74-2,,,,,,,,,,109-99-9,68-12-2,,,,96
120,[H+].[H][C@-]1(C[C@H]2CC[C@@H]1C2)[Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3.BrC1=CC=CC(=C1)B1NC2=CC=CC=C2C=C1>>[H][C@]1(C[C@H]2CC[C@@H]1C2)C1=CC(=CC=C1)B1NC2=CC=CC=C2C=C1,29046-78-4,72914-19-3,60804-74-2,,,,,,,,,,109-99-9,68-12-2,,,,96
121,[H+].O=C(NCC[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1)N1CCCCCC1=O.[O-]2C1=CC=CC=C1[O-]3.BrC1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1>>O=C(NCCCC1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1)N1CCCCCC1=O,29046-78-4,72914-19-3,60804-74-2,,,,,,,,,,109-99-9,68-12-2,,,,96
122,[H+].COCC[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3.BrC1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1>>COCCCC1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1,29046-78-4,72914-19-3,60804-74-2,,,,,,,,,,109-99-9,68-12-2,,,,96
123,[H+].COCC[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3.FC1=CC=CC(F)=C1B1NC2=CC=CC=C2C=C1Br>>COCCCC1=CC2=CC=CC=C2NB1C1=C(F)C=CC=C1F,29046-78-4,72914-19-3,60804-74-2,,,,,,,,,,109-99-9,68-12-2,,,,96
124,[H+].CC(=O)NCC[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3.BrC1=CC=CC(=C1)B1NC2=CC=CC=C2C=C1>>CC(=O)NCCCC1=CC=CC(=C1)B1NC2=CC=CC=C2C=C1,29046-78-4,72914-19-3,60804-74-2,,,,,,,,,,109-99-9,68-12-2,,,,96
126,CC[C@@H](C)OCC1=C(CO[C@H](C)CC)C(C)=C([N+]#[C-])C([N+]#[C-])=C1C.CC1=C([N+]#[C-])C([N+]#[C-])=C(C=C1)B1OC(C)(C)C(C)(C)O1>>CC1=C([N+]#[C-])C([N+]#[C-])=C(C=C1)B1OC(C)(C)C(C)(C)O1.CC[C@@H](C)OCC1=C(CO[C@H](C)CC)C(C)=C([N+]#[C-])C([N+]#[C-])=C1C,594-09-2,141643-71-2,,,,16940-66-2,,,,,,,109-99-9,7732-18-5,,,,96
127,CC1(C)OB(OC1(C)C)C(I)CCC1=CC=CC=C1.Br[Zn]CCCC#N>>CC1(C)OB(OC1(C)C)[C@H](CCCC#N)CCC1=CC=CC=C1,312696-09-6,2055363-46-5,,,,,,,,,,,109-99-9,127-19-5,,,,96
128,COC(=O)CCC\C=C\B1OC(C)(C)C(C)(C)O1.COC1=CC=C(I)C=C1>>COC(=O)CCCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(OC)C=C1,7681-11-0,312696-09-6,665004-47-7,,,7789-23-3,2031-62-1,,,,,,127-19-5,,,,,96
129,CC1=CC(C)=C(B(Br)Br)C(C)=C1.C1CC2=CC(\C=C\C3=CC=CC=C3)=CC=C2O1>>CC1=CC(C)=C(B2CCC3=CC(\C=C\C4=CC=CC=C4)=CC=C3O2)C(C)=C1,2640505-89-9,,,,,7440-66-6,,,,,,,108-88-3,,,,,96
130,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.COC(=O)C(CC=C)(CC#CC)C(=O)OC>>COC(=O)C1(CC(CB2OC(C)(C)C(C)(C)O2)\C(C1)=C(\C)B1OC(C)(C)C(C)(C)O1)C(=O)OC,1295-35-8,158589-14-1,,,,,,,,,,,108-20-3,,,,,96
131,BrC1=CC(Br)=C2C=CC3=C(Br)C=C(Br)C4=CC=C1C2=C34.OB(O)C1=CC=C(C=C1)B(O)O>>OB(O)C1=CC=C(C=C1)B(O)O.BrC1=CC(Br)=C2C=CC3=C(Br)C=C(Br)C4=CC=C1C2=C34,111-78-4,1295-35-8,14221-01-3,,,584-08-7,,,,,,,68-12-2,7732-18-5,,,,96
132,CC(C)=CCC\C(C)=C/COC(C)=O.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(C)=CCC\C(C)=C/CB1OC(C)(C)C(C)(C)O1,1295-35-8,2622-14-2,,,,,,,,,,,141-78-6,,,,,96
133,CCCC(OC(C)=O)C=C.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CCC\C=C\CB1OC(C)(C)C(C)(C)O1,1295-35-8,2622-14-2,,,,,,,,,,,141-78-6,,,,,96
134,[Zr+4]12345678([CH-]9[CH]1=[CH]2[CH]3=[CH]49)([CH-]1[CH]5=[CH]6[CH]7=[CH]81)([Cl-])\[CH-]=C\C1=CC=CC=C1.CC(C)N(B(Cl)OC(CC#CC1=CC=CC=C1)C1=CC=CC=C1)C(C)C>>CC(C)N(B1OCC\C1=C(/C=C/C1=CC=CC=C1)\C1=CC=CC=C1)C(C)C,1295-35-8,,,,,603-35-0,,,,,,,108-88-3,,,,,96
135,NC(N)=S.CC1(C)OB(OC1(C)C)C1=CC=C(I)C=C1>>I.CC1(C)OB(OC1(C)C)C1=CC=C(SC(N)=N)C=C1,19999-87-2,,,,,3999-38-0,,,,,,,872-50-4,,,,,96
136,CCOC(=O)C1=CC=C(Br)C=C1.CC1CC(C)(C)OBO1>>CCOC(=O)C1=CC=C(C=C1)B1OC(C)CC(C)(C)O1,12150-46-8,15629-92-2,,,,121-44-8,,,,,,,108-88-3,,,,,96
137,CC(=O)C1=CC=C(Br)C=C1.CC1CC(C)(C)OBO1>>CC1CC(C)(C)OB(O1)C1=CC=C(C=C1)C(C)=O,12150-46-8,15629-92-2,,,,121-44-8,,,,,,,108-88-3,,,,,96
138,COC1=C(Cl)C=CC=C1.CC1(C)COBOC1>>COC1=C(C=CC=C1)B1OCC(C)(C)CO1,12150-46-8,14647-23-5,,,,121-44-8,,,,,,,108-88-3,,,,,96
139,COC1=C(Cl)C=CC=C1.CC1(C)COBOC1>>COC1=C(C=CC=C1)B1OCC(C)(C)CO1,12150-46-8,15629-92-2,,,,121-44-8,7440-66-6,12125-02-9,,,,,108-88-3,7732-18-5,,,,90
140,COC1=CC=C(C=C1)C(F)=O.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>COC1=CC=C(C=C1)B1OCC(C)(C)CO1,2248551-72-4,,,,,,,,,,,,108-88-3,,,,,96
141,COC1=CC=C(C=C1)C(F)=O.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>COC1=CC=C(C=C1)B1OCC(C)(C)CO1,2378151-65-4,,,,,,,,,,,,108-88-3,,,,,90
142,CC1(C)OB(OC1(C)C)C=C.IC1=CC=CC=C1>>CC(B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1894189-67-3,,,,,37342-97-5,,,,,,,109-99-9,,,,,96
144,C=CC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,2230171-54-5,,,,,67-56-1,127-08-2,,,,,,108-88-3,,,,,96
145,CC1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>CC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(C)C=C1,7440-09-7,2260749-13-9,,,,,,,,,,,109-99-9,,,,,96
146,C=CC1=CC2=C(C=CC=C2)C=C1.CC1(C)OBOC1(C)C>>CC(B1OC(C)(C)C(C)(C)O1)C1=CC2=C(C=CC=C2)C=C1,7440-09-7,2260749-13-9,,,,,,,,,,,109-99-9,,,,,96
147,[H+].NCC[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3.BrC1=CC2=CC=CC=C2NB1C1=CC=CC=C1>>NCCCC1=C(C=CC=C1)B1NC2=CC=CC=C2C=C1,29046-78-4,72914-19-3,60804-74-2,,,,,,,,,,109-99-9,68-12-2,,,,95
148,COC1=CC=C(Br)C(=C1)B1OC(C)(C)C(C)(C)O1.[H+].CC(C)NC(C)C.[H][C@-]1(C[C@H]2CC[C@@H]1C2)[Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3>>COC1=CC(B2OC(C)(C)C(C)(C)O2)=C(C=C1)C1CC2CCC1C2,29046-78-4,72914-19-3,2064225-11-0,,,,,,,,,,109-99-9,68-12-2,,,,95
151,BrC1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1.[H+].CCCCNCC[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3>>CCCCNCCCC1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1,29046-78-4,72914-19-3,60804-74-2,,,,,,,,,,109-99-9,68-12-2,,,,95
153,CC1=CC(C)=C(B(Br)Br)C(C)=C1.C1CC2=CC(=CC=C2O1)C1=CC2=CC=CC=C2S1>>CC1=CC(C)=C(B2CCC3=CC(=CC=C3O2)C2=CC3=CC=CC=C3S2)C(C)=C1,2640505-89-9,,,,,7440-66-6,,,,,,,108-88-3,,,,,95
154,NC(=O)C1=C(N)C=CC(Cl)=C1.CC(C)(C)C1=CC=C(C=C1)B(O)O>>CC(C)(C)C1=CC=C(C=C1)B1NC(=O)C2=CC(Cl)=CC=C2N1,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,95
155,NC(=O)C1=C(N)C=CC=C1.CC(C)(C)C1=CC=C(C=C1)B(O)O>>CC(C)(C)C1=CC=C(C=C1)B1NC(=O)C2=CC=CC=C2N1,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,95
156,NC(=O)C1=C(N)C=CC(Cl)=C1.COC(=O)C1=CC=C(C=C1)B(O)O>>COC(=O)C1=CC=C(C=C1)B1NC(=O)C2=CC(Cl)=CC=C2N1,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,95
157,NC(=O)C1=C(N)C=CC=C1.CCC1=CC=C(C=C1)B(O)O>>CCC1=CC=C(C=C1)B1NC(=O)C2=CC=CC=C2N1,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,95
158,NC(=O)C1=C(N)C=CC=C1.COC(=O)C1=CC=C(C=C1)B(O)O>>COC(=O)C1=CC=C(C=C1)B1NC(=O)C2=CC=CC=C2N1,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,95
159,C[C@@H](OC(=O)C(C)(C)C)\C=C\C1=CC=CC=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>C[C@@H](\C=C\C1=CC=CC=C1)B1OCC(C)(C)CO1,1295-35-8,7650-91-1,,,,7778-53-2,,,,,,,75-05-8,,,,,95
160,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.C(=C/C1=CC=CC=C1)\C1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C(CC1=CC=CC=C1)C1=CC=CC=C1,1295-35-8,2622-14-2,,,,7732-18-5,,,,,,,108-88-3,,,,,95
161,CN(C)C1=CC=C(C=C1)C(C1=CC=CC=C1)C1=CC=C(C=C1)N(C)C.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C(C1=CC=CC=C1)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,1295-35-8,181422-72-0,,,,333-27-7,865-47-4,,,,,,60-29-7,108-88-3,110-80-5,,,95
162,C1CC1=C(C1=CC=CC=C1)C1=CC=CC=C1.CC1=CC=C(C=C1)[S](=O)(=O)\C=C\B1OC(C)(C)C(C)(C)O1>>[H][C@@]1(CC(C[C@@H]1[S](=O)(=O)C1=CC=C(C)C=C1)=C(C1=CC=CC=C1)C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,1295-35-8,,,,,603-35-0,,,,,,,108-88-3,,,,,95
163,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(=O)OC\C=C\C1=CC=C2OCOC2=C1>>CC1(C)OB(C\C=C\C2=CC=C3OCOC3=C2)OC1(C)C,1295-35-8,2622-14-2,,,,,,,,,,,141-78-6,,,,,95
164,N#C[Zn]C#N.CSC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C#N,1295-35-8,23743-26-2,,,,127-08-2,,,,,,,123-91-1,,,,,95
165,CC1(C)COB(OC1)B1OCC(C)(C)CO1.C[C@H](OC(=O)C(C)(C)C)C1=CC2=C(C=CC=C2)C=C1>>C[C@H](B1OCC(C)(C)CO1)C1=CC2=C(C=CC=C2)C=C1,1295-35-8,2622-14-2,,,,7789-19-7,13400-13-0,,,,,,108-88-3,,,,,95
166,O=C(C1CC1)C1=CC2=C(C=CC=C2)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(CCCC(=O)C2=CC3=C(C=CC=C3)C=C2)OC1(C)C,1295-35-8,141556-45-8,,,,865-33-8,7732-18-5,,,,,,108-88-3,67-56-1,,,,95
167,C[S](=O)(=O)OC1=CC2=C(C=CC=C2)C=C1.CC1(C)COBOC1>>CC1(C)COB(OC1)C1=CC2=C(C=CC=C2)C=C1,12150-46-8,15629-92-2,,,,121-44-8,7440-66-6,12125-02-9,,,,,108-88-3,7732-18-5,,,,95
168,CC1=CC=C(O[S](C)(=O)=O)C=C1.CC1(C)COBOC1>>CC1=CC=C(C=C1)B1OCC(C)(C)CO1,12150-46-8,15629-92-2,,,,121-44-8,7440-66-6,12125-02-9,,,,,108-88-3,7732-18-5,,,,95
169,COC1=CC=C(O[S](C)(=O)=O)C=C1.CC1(C)COBOC1>>COC1=CC=C(C=C1)B1OCC(C)(C)CO1,12150-46-8,15629-92-2,,,,121-44-8,7440-66-6,12125-02-9,,,,,108-88-3,7732-18-5,,,,95
170,B1OC2=CC=CC=C2O1.CSC#CC1=CC=CC=C1>>CS\C=C(\B1OC2=CC=CC=C2O1)C1=CC=CC=C1,14647-23-5,,,,,,,,,,,,71-43-2,,,,,95
171,COC(=O)CCC1=CC=C(I)C=C1.CC1(C)COBOC1>>COC(=O)CCC1=CC=C(C=C1)B1OCC(C)(C)CO1,6737-42-4,15629-92-2,,,,121-44-8,12125-02-9,,,,,,108-88-3,7732-18-5,,,,95
172,COC(=O)CCC1=CC=C(I)C=C1.CC1(C)COBOC1>>COC(=O)CCC1=CC=C(C=C1)B1OCC(C)(C)CO1,6737-42-4,15629-92-2,,,,121-44-8,,,,,,,108-88-3,,,,,94
173,COC1=C(Br)C=CC=C1.CC1(C)COBOC1>>COC1=C(C=CC=C1)B1OCC(C)(C)CO1,12150-46-8,15629-92-2,,,,121-44-8,7440-66-6,12125-02-9,,,,,108-88-3,7732-18-5,,,,95
174,BrC1=C(I)C=CC=C1.CC1(C)COBOC1>>CC1(C)COB(OC1)C1=C(Br)C=CC=C1,12150-46-8,14647-23-5,,,,121-44-8,,,,,,,108-88-3,,,,,95
175,COC(=O)C1=C(Cl)C=CC=C1.CC1(C)COBOC1>>COC(=O)C1=C(C=CC=C1)B1OCC(C)(C)CO1,12150-46-8,15629-92-2,,,,121-44-8,7440-66-6,12125-02-9,,,,,108-88-3,7732-18-5,,,,95
176,ClC1=CC=CC=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(OC1)C1=CC=CC=C1,1962167-57-2,,,,,865-33-8,7732-18-5,,,,,,123-91-1,,,,,95
177,COC1=CC=C(O[S](=O)(=O)C2=CC=C(C)C=C2)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,680624-03-7,,,,,7778-53-2,7732-18-5,,,,,,109-99-9,,,,,95
178,COC1=CC=C(O[S](=O)(=O)C2=CC=C(C)C=C2)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,1295-35-8,2622-14-2,,,,7778-53-2,7732-18-5,,,,,,109-99-9,,,,,88
179,C=CC1=CC=C(C=C1)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(C=C1)C1=CC=CC=C1,7440-09-7,2260749-13-9,,,,,,,,,,,109-99-9,,,,,95
180,C=CC1=CC=C(C=C1)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(C=C1)C1=CC=CC=C1,865-47-4,2020384-21-6,,,,,,,,,,,108-88-3,,,,,89
181,FC1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>CC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(F)C=C1,7440-09-7,2260749-13-9,,,,,,,,,,,109-99-9,,,,,95
187,[H+].CC(C)[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3.BrC1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1>>CC(C)CC1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1,29046-78-4,72914-19-3,60804-74-2,,,,,,,,,,109-99-9,68-12-2,,,,94
188,[H+].CC(C)[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3.BrC1=CC2=CC=CC=C2NB1C1=CC=C2OCCOC2=C1>>CC(C)CC1=CC2=CC=CC=C2NB1C1=CC=C2OCCOC2=C1,29046-78-4,72914-19-3,60804-74-2,,,,,,,,,,109-99-9,68-12-2,,,,94
191,CC1(C)OB(OC1(C)C)C(I)CCC1=CC=CC=C1.Br[Zn]CCCC#N>>CC1(C)OB(OC1(C)C)[C@@H](CCCC#N)CCC1=CC=CC=C1,312696-09-6,2055363-47-6,,,,,,,,,,,109-99-9,127-19-5,,,,94
192,CC1=CC(C)=C(B(Br)Br)C(C)=C1.C1CC2=CC(=CC=C2O1)C1=CC=CC=C1>>CC1=CC(C)=C(B2CCC3=CC(=CC=C3O2)C2=CC=CC=C2)C(C)=C1,2640505-89-9,,,,,7440-66-6,,,,,,,108-88-3,,,,,94
193,CC1=CC(C)=C(B(Br)Br)C(C)=C1.CC(C)[Si](OC1=CC=C2OCCC2=C1)(C(C)C)C(C)C>>CC(C)[Si](OC1=CC=C2OB(CCC2=C1)C1=C(C)C=C(C)C=C1C)(C(C)C)C(C)C,2640505-89-9,,,,,7440-66-6,,,,,,,108-88-3,,,,,94
194,OB(O)C1=CC=C(C=C1)C1=CC=CC=C1.NC(=O)C1=C(N)C=CC(Cl)=C1>>ClC1=CC=C2NB(NC(=O)C2=C1)C1=CC=C(C=C1)C1=CC=CC=C1,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,94
195,NC(=O)C1=C(N)C=CC(Cl)=C1.CCC1=CC=C(C=C1)B(O)O>>CCC1=CC=C(C=C1)B1NC(=O)C2=CC(Cl)=CC=C2N1,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,94
196,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.C[C@@H](OC(=O)C(C)(C)C)\C=C\C1=CC=CC=C1>>C[C@@H](\C=C\C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,1295-35-8,7650-91-1,,,,7778-53-2,,,,,,,75-05-8,,,,,94
197,CC1=CC=C(C=C1)N1N=NC2=CC=CC=C2C1=O.CC1(C)OB(OC1(C)C)C#C[Si](C)(C)C>>CC1=CC=C(C=C1)N1C(=O)C2=CC=CC=C2C(=C1B1OC(C)(C)C(C)(C)O1)[Si](C)(C)C,594-09-2,1295-35-8,,,,,,,,,,,109-99-9,,,,,94
198,CC1(C)OB(OC1(C)C)C1=CC=C(C=C)C=C1.CC1=CC=C(C=C1)[S](=O)(=O)NC(C=C)C1CCCCC1>>CC1=CC=C(C=C1)[S](=O)(=O)NC(\C=C\C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1)C1CCCCC1,1295-35-8,2622-14-2,,,,7647-01-0,,,,,,,110-54-3,7732-18-5,,,,94
199,CCC\C=C\COC(C)=O.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CCC\C=C\CB1OC(C)(C)C(C)(C)O1,1295-35-8,2622-14-2,,,,,,,,,,,141-78-6,,,,,94
200,CC(C)=CCC\C(C)=C\CC\C(C)=C\COC(C)=O.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(C)=CCC\C(C)=C\CC\C(C)=C\CB1OC(C)(C)C(C)(C)O1,1295-35-8,2622-14-2,,,,,,,,,,,141-78-6,,,,,94
201,CN(C)C1=CC=C(C=C1)C1(C2=CC=CC=C2C2=CC=CC=C12)C1=CC=C(C=C1)N(C)C.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C1(C2=CC=CC=C2C2=CC=CC=C12)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,1295-35-8,181422-72-0,,,,333-27-7,865-47-4,,,,,,60-29-7,108-88-3,110-80-5,,,94
202,CC1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1=CC=C(CCB2OC(C)(C)C(C)(C)O2)C=C1,1295-35-8,13716-12-6,,,,,,,,,,,67-56-1,108-88-3,,,,94
203,CC(=C)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1295-35-8,2622-14-2,,,,7732-18-5,,,,,,,108-88-3,,,,,94
204,CC(=C)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1295-35-8,13716-12-6,,,,,,,,,,,67-56-1,108-88-3,,,,93
205,FC1=CC=CC(=C1)C#C.COB1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(=C)C1=CC(F)=CC=C1,15629-92-2,,,,,1191-15-7,7732-18-5,,,,,,109-99-9,,,,,94
206,COC1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>COC1=CC=C(C=C1)C(C)B1OC(C)(C)C(C)(C)O1,7440-09-7,2260749-13-9,,,,,,,,,,,109-99-9,,,,,94
209,COC1=CC=C(Cl)C=C1.CC1CC(C)(C)OB(O1)B1OC(C)CC(C)(C)O1>>COC1=CC=C(C=C1)B1OC(C)CC(C)(C)O1,19232-05-4,,,,,13400-13-0,56859-55-3,,,,,,109-99-9,,,,,93
210,CC(=O)NC1=CC(Cl)=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(=O)NC1=CC=CC(=C1)B1OC(C)(C)C(C)(C)O1,19232-05-4,,,,,13400-13-0,56859-55-3,,,,,,123-91-1,,,,,93
211,CC(=O)NC1=CC(Cl)=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(=O)NC1=CC=CC(=C1)B1OC(C)(C)C(C)(C)O1,19232-05-4,,,,,13400-13-0,,,,,,,109-99-9,,,,,93
212,CC1=CC(C)=C2OCCC2=C1.CC1=CC(C)=C(B(Br)Br)C(C)=C1>>CC1=CC(C)=C(B2CCC3=CC(C)=CC(C)=C3O2)C(C)=C1,19232-05-4,,,,,7440-66-6,,,,,,,108-88-3,,,,,93
213,[H+].C(CNC1=CC=CC=C1)[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3.BrC1=C(C=CC=C1)B1NC2=CC=CC=C2C=C1>>C(CNC1=CC=CC=C1)CC1=C(C=CC=C1)B1NC2=CC=CC=C2C=C1,29046-78-4,72914-19-3,60804-74-2,,,,,,,,,,109-99-9,68-12-2,,,,93
214,CC1(C)OB(OC1(C)C)C1=C(Br)C=CC=C1.[H+].CC(C)NC(C)C.[H][C@-]1(C[C@H]2CC[C@@H]1C2)[Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3>>CC1(C)OB(OC1(C)C)C1=C(C=CC=C1)C1CC2CCC1C2,29046-78-4,72914-19-3,2064225-11-0,,,,,,,,,,109-99-9,68-12-2,,,,93
215,[H+].CC(=O)OCC[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3.BrC1=C(C=CC=C1)B1NC2=CC=CC=C2C=C1>>CC(=O)OCCCC1=C(C=CC=C1)B1NC2=CC=CC=C2C=C1,29046-78-4,72914-19-3,60804-74-2,,,,,,,,,,109-99-9,68-12-2,,,,93
218,C1CCOC1.CC1(C)OB(OC1(C)C)C1=CC=C(Br)C=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C1CCCO1,1762-34-1,3264-82-2,6185-76-8,,,497-19-8,,,,,,,109-99-9,,,,,93
219,C1CCOC1.CC1(C)OB(OC1(C)C)C1=CC=C(Br)C=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C1CCCO1,1762-34-1,3264-82-2,6185-76-8,,,497-19-8,,,,,,,109-99-9,,,,,92
220,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(C)(C)[Si](C)(C)OC1=CC=C(C=C1)C1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C1=CC=CC=C1,3264-82-2,916480-65-4,,,,1907-33-1,,,,,,,5614-37-9,,,,,93
221,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(C)(C)[Si](C)(C)OC1=CC=C(C=C1)C1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C1=CC=CC=C1,3264-82-2,916480-65-4,,,,1907-33-1,,,,,,,5614-37-9,,,,,93
222,C1CC=CC=CC1.CC1(C)OB(OC1(C)C)[Si](C)(C)C1=CC=CC=C1>>[H][C@@]1(CCC[C@H](C=C1)[Si](C)(C)C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,3264-82-2,6372-42-5,,,,,,,,,,,108-88-3,,,,,93
223,C1CC=CC=CC1.CC1(C)OB(OC1(C)C)[Si](C)(C)C1=CC=CC=C1>>[H][C@@]1(CCC[C@H](C=C1)[Si](C)(C)C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,1191-15-7,3264-82-2,6372-42-5,,,,,,,,,,108-88-3,,,,,93
224,OB(O)C1=CC=C(C=C1)C1=CC=CC=C1.CC1=CC(N)=C(C=C1)C(N)=O>>CC1=CC=C2C(=O)NB(NC2=C1)C1=CC=C(C=C1)C1=CC=CC=C1,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,93
